transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
T4670,C008,P007,2024-07-20,9,150,1350
T47404,C001,P001,2023-12-13,1,55000,55000
T26401,C009,P004,2023-11-13,2,500,1000
T46501,C007,P006,2023-05-08,3,1200,3600
T26212,C009,P004,2024-05-17,3,500,1500
T31725,C004,P003,2024-12-09,1,7500,7500
T47921,C001,P002,2024-09-02,2,2000,4000
T14436,C004,P003,2023-02-06,2,7500,15000
T38528,C008,P007,2023-12-31,11,150,1650
T18331,C007,P006,2023-12-09,2,1200,2400
T12689,C008,P007,2024-02-02,9,150,1350
T24369,C010,P005,2023-05-10,2,30000,60000
T46788,C010,P005,2024-09-12,1,30000,30000
T43112,C002,P002,2023-05-10,1,2000,2000
T15196,C009,P004,2024-11-01,3,500,1500
T32816,C002,P002,2023-07-28,1,2000,2000
T49615,C007,P006,2023-06-19,3,1200,3600
T21269,C002,P002,2023-08-01,3,2000,6000
T54480,C003,P003,2023-05-09,1,7500,7500
T13963,C009,P004,2023-09-25,3,500,1500
T47006,C008,P007,2023-12-20,11,150,1650
T45678,C003,P003,2023-01-25,1,7500,7500
T7697,C002,P002,2024-02-26,2,2000,4000
T26820,C004,P003,2024-01-07,1,7500,7500
T51303,C003,P003,2023-08-25,2,7500,15000
T28867,C009,P004,2024-04-25,3,500,1500
T24515,C008,P007,2023-12-04,9,150,1350
T39826,C001,P001,2023-01-24,1,55000,55000
T18948,C003,P003,2024-10-23,1,7500,7500
T53161,C007,P006,2024-02-15,3,1200,3600
T38466,C004,P003,2023-04-19,2,7500,15000
T11750,C001,P002,2023-04-27,1,2000,2000
T4320,C004,P003,2024-08-01,1,7500,7500
T22576,C009,P004,2023-06-09,3,500,1500
T11464,C007,P006,2024-08-06,1,1200,1200
T31733,C008,P007,2023-02-01,10,150,1500
T13446,C004,P003,2024-10-05,2,7500,15000
T5773,C009,P004,2024-09-15,3,500,1500
T40343,C001,P002,2024-06-23,1,2000,2000
T49907,C002,P002,2023-08-28,2,2000,4000
T38477,C002,P002,2023-11-25,2,2000,4000
T32836,C009,P004,2024-07-11,4,500,2000
T46938,C003,P003,2024-03-28,1,7500,7500
T42508,C001,P001,2024-04-21,2,55000,110000
T24916,C009,P004,2024-09-18,2,500,1000
T50352,C010,P005,2024-02-01,1,30000,30000
T25143,C010,P005,2024-01-04,1,30000,30000
T21981,C003,P003,2024-06-24,2,7500,15000
T31492,C001,P001,2023-12-28,2,55000,110000
T26993,C002,P002,2024-04-03,1,2000,2000
T39553,C007,P006,2024-07-20,2,1200,2400
T14560,C007,P006,2024-09-17,1,1200,1200
T44038,C001,P001,2023-02-11,1,55000,55000
T51531,C010,P005,2023-09-30,1,30000,30000
T40993,C007,P006,2024-01-31,2,1200,2400
T3311,C008,P007,2024-11-30,10,150,1500
T29919,C003,P003,2024-07-17,2,7500,15000
T48443,C001,P002,2024-05-10,1,2000,2000
T24380,C008,P007,2023-06-19,9,150,1350
T30685,C009,P004,2024-05-08,4,500,2000
T13658,C001,P002,2024-08-09,2,2000,4000
T9391,C009,P004,2024-10-01,4,500,2000
T42445,C001,P001,2024-05-15,2,55000,110000
T16167,C003,P003,2023-05-27,1,7500,7500
T13916,C002,P002,2023-04-29,3,2000,6000
T3823,C007,P006,2024-12-20,3,1200,3600
T5551,C007,P006,2024-03-05,2,1200,2400
T39104,C008,P007,2024-08-09,10,150,1500
T12437,C008,P007,2024-10-23,10,150,1500
T21837,C003,P003,2024-06-10,2,7500,15000
T51868,C001,P001,2024-12-08,1,55000,55000
T29477,C002,P002,2024-11-12,1,2000,2000
T12353,C001,P002,2024-09-26,1,2000,2000
T4749,C010,P005,2023-08-16,1,30000,30000
T44162,C008,P007,2023-04-09,9,150,1350
T17821,C001,P001,2023-03-22,1,55000,55000
T17532,C004,P003,2024-06-02,1,7500,7500
T28370,C002,P002,2023-05-19,3,2000,6000
T9399,C003,P003,2023-12-12,2,7500,15000
T10079,C008,P007,2024-06-13,9,150,1350
T1524,C003,P003,2023-11-21,1,7500,7500
T51415,C007,P006,2023-09-02,3,1200,3600
T31766,C001,P002,2024-09-18,2,2000,4000
T26523,C004,P003,2024-01-04,1,7500,7500
T4727,C002,P002,2024-10-14,1,2000,2000
T10472,C001,P002,2024-05-30,2,2000,4000
T24183,C004,P003,2023-10-08,2,7500,15000
T33890,C001,P002,2023-08-10,2,2000,4000
T21750,C010,P005,2023-06-02,2,30000,60000
T31461,C010,P005,2024-02-17,2,30000,60000
T16620,C010,P005,2023-03-15,1,30000,30000
T43567,C007,P006,2024-05-25,3,1200,3600
T3283,C007,P006,2024-02-29,3,1200,3600
T3302,C008,P007,2023-07-07,10,150,1500
T24781,C009,P004,2024-05-24,4,500,2000
T45377,C008,P007,2024-10-18,11,150,1650
T4052,C002,P002,2024-07-25,1,2000,2000
T15292,C001,P001,2024-11-04,2,55000,110000
T6820,C007,P006,2023-11-10,3,1200,3600
T29036,C002,P002,2024-05-18,2,2000,4000
T46451,C002,P002,2023-06-01,1,2000,2000
T16173,C004,P003,2024-12-29,2,7500,15000
T20950,C007,P006,2024-12-12,3,1200,3600
T1048,C009,P004,2023-06-28,2,500,1000
T27708,C010,P005,2023-02-18,1,30000,30000
T17885,C002,P002,2024-08-23,3,2000,6000
T32819,C001,P002,2024-01-11,1,2000,2000
T36953,C008,P007,2023-03-15,11,150,1650
T15345,C004,P003,2023-07-17,1,7500,7500
T1229,C001,P002,2024-02-24,1,2000,2000
T2211,C010,P005,2024-04-11,2,30000,60000
T36592,C007,P006,2024-10-08,1,1200,1200
T9772,C007,P006,2024-12-02,1,1200,1200
T34737,C010,P005,2024-08-09,2,30000,60000
T36775,C001,P001,2024-12-08,1,55000,55000
T30163,C009,P004,2023-07-08,3,500,1500
T21689,C008,P007,2023-09-18,10,150,1500
T54392,C001,P002,2024-08-30,1,2000,2000
T18458,C008,P007,2023-08-16,9,150,1350
T11942,C008,P007,2023-04-30,9,150,1350
T2986,C007,P006,2023-10-10,2,1200,2400
T51503,C001,P002,2023-02-05,1,2000,2000
T40978,C001,P001,2023-12-17,1,55000,55000
T36712,C001,P001,2023-12-11,1,55000,55000
T44678,C002,P002,2024-09-08,2,2000,4000
T48891,C003,P003,2024-09-23,2,7500,15000
T51233,C001,P002,2024-07-12,1,2000,2000
T26022,C003,P003,2023-12-10,2,7500,15000
T15016,C009,P004,2023-06-14,4,500,2000
T27746,C008,P007,2023-10-11,11,150,1650
T38201,C001,P002,2024-02-12,1,2000,2000
T48512,C002,P002,2024-10-11,2,2000,4000
T37929,C003,P003,2023-11-02,2,7500,15000
T4117,C009,P004,2023-05-25,4,500,2000
T18509,C001,P002,2024-02-06,2,2000,4000
T12232,C001,P001,2023-02-27,2,55000,110000
T39090,C003,P003,2023-10-15,1,7500,7500
T14753,C002,P002,2024-10-14,2,2000,4000
T48422,C002,P002,2024-08-08,2,2000,4000
T7240,C009,P004,2023-02-12,2,500,1000
T36187,C007,P006,2023-08-07,2,1200,2400
T13316,C001,P002,2023-08-21,2,2000,4000
T7207,C007,P006,2023-02-14,3,1200,3600
T14303,C002,P002,2023-12-02,1,2000,2000
T8170,C007,P006,2023-08-18,3,1200,3600
T30443,C001,P002,2023-10-05,1,2000,2000
T24590,C002,P002,2023-09-24,2,2000,4000
T48151,C001,P001,2024-06-06,2,55000,110000
T34785,C004,P003,2024-11-26,1,7500,7500
T38500,C007,P006,2023-06-17,3,1200,3600
T29853,C004,P003,2024-01-02,2,7500,15000
T25127,C008,P007,2024-02-02,9,150,1350
T19312,C007,P006,2023-11-29,2,1200,2400
T1350,C004,P003,2024-10-11,1,7500,7500
T50476,C009,P004,2023-06-01,2,500,1000
T33991,C007,P006,2023-07-11,2,1200,2400
T37404,C004,P003,2024-11-19,1,7500,7500
T54076,C009,P004,2024-05-13,4,500,2000
T26563,C009,P004,2024-04-26,3,500,1500
T48748,C009,P004,2023-08-21,2,500,1000
T36268,C007,P006,2023-07-02,1,1200,1200
T53718,C010,P005,2024-02-22,1,30000,30000
T50044,C009,P004,2024-06-12,4,500,2000
T34332,C010,P005,2024-09-28,2,30000,60000
T11367,C004,P003,2023-11-09,1,7500,7500
T34690,C009,P004,2023-12-20,3,500,1500
T4385,C002,P002,2024-05-05,1,2000,2000
T37701,C004,P003,2023-09-16,1,7500,7500
T31554,C004,P003,2023-07-17,1,7500,7500
T32932,C001,P001,2024-05-12,1,55000,55000
T8959,C009,P004,2024-07-23,3,500,1500
T20091,C003,P003,2024-12-05,2,7500,15000
T15516,C004,P003,2024-03-09,2,7500,15000
T54540,C004,P003,2023-04-03,1,7500,7500
T54639,C004,P003,2024-03-23,1,7500,7500
T23340,C003,P003,2023-03-30,1,7500,7500
T31522,C009,P004,2023-12-06,3,500,1500
T37303,C007,P006,2023-06-23,3,1200,3600
T28304,C008,P007,2023-04-29,10,150,1500
T19316,C002,P002,2024-09-22,3,2000,6000
T27973,C001,P001,2023-08-22,1,55000,55000
T29315,C002,P002,2023-01-30,2,2000,4000
T8777,C002,P002,2023-07-27,2,2000,4000
T33930,C004,P003,2024-02-22,1,7500,7500
T18205,C007,P006,2024-10-30,3,1200,3600
T27639,C004,P003,2023-06-10,2,7500,15000
T40136,C001,P002,2023-11-26,2,2000,4000
T25662,C003,P003,2024-07-28,1,7500,7500
T49658,C001,P002,2023-07-11,1,2000,2000
T16994,C002,P002,2023-05-22,2,2000,4000
T54016,C007,P006,2024-06-30,3,1200,3600
T31286,C002,P002,2023-03-16,3,2000,6000
T11889,C004,P003,2023-04-15,1,7500,7500
T30150,C004,P003,2023-07-22,1,7500,7500
T45786,C003,P003,2023-08-08,1,7500,7500
T8645,C001,P002,2024-01-23,2,2000,4000
T15116,C001,P002,2023-12-28,2,2000,4000
T10589,C001,P002,2023-08-12,1,2000,2000
T50127,C010,P005,2024-11-23,1,30000,30000
T3833,C008,P007,2023-02-26,10,150,1500
T27756,C004,P003,2024-08-10,2,7500,15000
T24790,C009,P004,2024-10-11,4,500,2000
T48528,C004,P003,2023-01-04,2,7500,15000
T39176,C008,P007,2024-04-17,10,150,1500
T25624,C001,P001,2023-08-12,1,55000,55000
T29324,C002,P002,2024-01-01,1,2000,2000
T53645,C001,P002,2023-07-10,1,2000,2000
T49076,C008,P007,2024-05-13,10,150,1500
T10979,C008,P007,2024-09-21,9,150,1350
T46744,C007,P006,2024-02-03,3,1200,3600
T19259,C008,P007,2024-02-11,9,150,1350
T15549,C010,P005,2024-08-27,1,30000,30000
T37863,C004,P003,2023-05-27,1,7500,7500
T20073,C003,P003,2024-09-14,2,7500,15000
T4990,C009,P004,2024-02-05,4,500,2000
T41828,C001,P002,2023-01-25,1,2000,2000
T44333,C008,P007,2024-10-17,11,150,1650
T40307,C001,P002,2024-10-04,1,2000,2000
T15799,C009,P004,2023-12-02,4,500,2000
T49485,C003,P003,2024-02-04,2,7500,15000
T3785,C001,P002,2023-01-10,1,2000,2000
T44448,C010,P005,2024-05-03,1,30000,30000
T44539,C007,P006,2023-03-10,2,1200,2400
T44454,C003,P003,2024-06-15,1,7500,7500
T4880,C002,P002,2023-02-14,1,2000,2000
T34861,C009,P004,2023-02-14,4,500,2000
T38953,C001,P001,2023-11-17,2,55000,110000
T50133,C003,P003,2024-09-29,2,7500,15000
T41522,C001,P002,2024-07-21,1,2000,2000
T12975,C010,P005,2024-12-24,1,30000,30000
T8746,C007,P006,2023-06-21,3,1200,3600
T48631,C009,P004,2024-08-21,3,500,1500
T37713,C003,P003,2024-03-14,1,7500,7500
T27505,C001,P001,2024-10-09,1,55000,55000
T35932,C009,P004,2024-04-26,3,500,1500
T36654,C010,P005,2023-02-24,1,30000,30000
T11109,C003,P003,2024-12-27,1,7500,7500
T26092,C001,P001,2024-03-01,1,55000,55000
T38122,C007,P006,2023-06-18,1,1200,1200
T6666,C010,P005,2023-06-09,1,30000,30000
T33940,C001,P001,2024-12-21,1,55000,55000
T34407,C004,P003,2023-07-19,2,7500,15000
T4407,C010,P005,2023-09-18,2,30000,60000
T23880,C003,P003,2023-08-11,1,7500,7500
T6065,C008,P007,2023-06-09,9,150,1350
T2548,C001,P001,2024-09-02,1,55000,55000
T8435,C002,P002,2024-12-09,3,2000,6000
T44700,C010,P005,2024-04-10,2,30000,60000
T11024,C008,P007,2023-11-08,11,150,1650
T34804,C001,P001,2023-03-06,1,55000,55000
T12814,C007,P006,2023-01-05,3,1200,3600
T15419,C002,P002,2023-03-02,1,2000,2000
T19827,C004,P003,2024-06-13,1,7500,7500
T30113,C008,P007,2023-12-06,10,150,1500
T50608,C001,P001,2023-05-12,1,55000,55000
T9418,C009,P004,2023-11-05,3,500,1500
T10582,C007,P006,2023-10-03,3,1200,3600
T49826,C002,P002,2024-12-21,1,2000,2000
T44481,C003,P003,2023-09-23,1,7500,7500
T29666,C002,P002,2023-09-26,2,2000,4000
T13458,C003,P003,2024-09-07,1,7500,7500
T14107,C009,P004,2023-09-25,3,500,1500
T42025,C009,P004,2023-06-27,4,500,2000
T13467,C003,P003,2024-08-27,2,7500,15000
T33332,C001,P002,2024-10-17,1,2000,2000
T50425,C007,P006,2024-04-06,1,1200,1200
T50043,C003,P003,2023-11-06,2,7500,15000
T34122,C003,P003,2024-03-20,2,7500,15000
T48588,C010,P005,2024-09-24,1,30000,30000
T39672,C004,P003,2024-08-11,1,7500,7500
T34932,C003,P003,2024-02-12,1,7500,7500
T1845,C004,P003,2024-08-23,1,7500,7500
T26389,C001,P001,2024-06-11,1,55000,55000
T4395,C003,P003,2023-03-27,2,7500,15000
T12559,C009,P004,2023-04-09,3,500,1500
T46528,C007,P006,2023-12-13,2,1200,2400
T24147,C004,P003,2023-10-27,1,7500,7500
T4127,C001,P002,2024-03-13,1,2000,2000
T43462,C001,P001,2023-12-29,1,55000,55000
T16138,C001,P001,2024-10-07,1,55000,55000
T42269,C001,P002,2023-03-14,1,2000,2000
T49411,C001,P001,2024-04-13,1,55000,55000
T50594,C001,P002,2024-05-14,2,2000,4000
T1954,C001,P001,2023-08-22,1,55000,55000
T17535,C003,P003,2023-12-07,1,7500,7500
T4587,C010,P005,2024-10-27,2,30000,60000
T4557,C003,P003,2023-10-22,1,7500,7500
T50441,C001,P002,2024-09-01,2,2000,4000
T29948,C001,P002,2023-02-23,1,2000,2000
T44730,C004,P003,2023-02-24,1,7500,7500
T52504,C007,P006,2024-11-10,2,1200,2400
T27569,C002,P002,2023-07-16,1,2000,2000
T38939,C001,P002,2024-02-21,2,2000,4000
T7743,C003,P003,2024-11-18,1,7500,7500
T41166,C004,P003,2023-04-16,1,7500,7500
T12267,C004,P003,2023-07-02,2,7500,15000
T29481,C010,P005,2024-04-09,2,30000,60000
T52514,C008,P007,2023-09-10,10,150,1500
T10484,C008,P007,2023-12-23,9,150,1350
T17892,C004,P003,2023-11-20,2,7500,15000
T14890,C009,P004,2023-08-20,3,500,1500
T48418,C007,P006,2024-05-28,3,1200,3600
T25405,C007,P006,2024-12-06,2,1200,2400
T19645,C007,P006,2024-03-13,2,1200,2400
T24042,C003,P003,2023-10-28,1,7500,7500
T52151,C001,P002,2023-01-04,2,2000,4000
T9177,C010,P005,2023-12-07,1,30000,30000
T12620,C002,P002,2023-04-26,3,2000,6000
T8857,C001,P001,2024-07-03,1,55000,55000
T21805,C007,P006,2023-09-21,1,1200,1200
T18485,C008,P007,2023-08-13,11,150,1650
T50313,C003,P003,2023-05-16,2,7500,15000
T36371,C002,P002,2023-09-01,1,2000,2000
T9609,C010,P005,2024-09-20,1,30000,30000
T9061,C007,P006,2024-02-02,2,1200,2400
T37018,C001,P001,2023-11-11,2,55000,110000
T13601,C002,P002,2023-01-07,3,2000,6000
T29716,C007,P006,2024-11-05,3,1200,3600
T34477,C007,P006,2024-02-06,3,1200,3600
T33886,C001,P001,2024-11-20,2,55000,110000
T43982,C008,P007,2023-03-10,9,150,1350
T5598,C004,P003,2024-12-29,1,7500,7500
T3042,C004,P003,2023-07-14,1,7500,7500
T41187,C003,P003,2024-09-24,1,7500,7500
T7130,C002,P002,2024-01-08,3,2000,6000
T32528,C002,P002,2024-08-25,1,2000,2000
T34085,C002,P002,2024-04-09,1,2000,2000
T11566,C001,P001,2023-04-07,1,55000,55000
T39083,C001,P002,2024-11-16,2,2000,4000
T3064,C009,P004,2023-03-27,2,500,1000
T15457,C009,P004,2024-07-05,4,500,2000
T14419,C001,P001,2024-07-23,1,55000,55000
T30661,C007,P006,2023-07-13,3,1200,3600
T23990,C001,P002,2023-05-17,2,2000,4000
T46641,C003,P003,2023-12-25,2,7500,15000
T32169,C003,P003,2023-05-27,1,7500,7500
T22387,C009,P004,2023-03-16,2,500,1000
T7523,C008,P007,2023-06-29,10,150,1500
T26957,C002,P002,2024-12-11,1,2000,2000
T28433,C002,P002,2024-11-26,3,2000,6000
T39507,C010,P005,2024-09-06,1,30000,30000
T40044,C003,P003,2023-05-04,1,7500,7500
T15953,C001,P002,2023-07-20,1,2000,2000
T31859,C008,P007,2023-06-16,10,150,1500
T6470,C008,P007,2024-11-19,10,150,1500
T23200,C007,P006,2023-06-11,3,1200,3600
T15336,C004,P003,2024-10-09,2,7500,15000
T31936,C009,P004,2024-01-28,3,500,1500
T25014,C003,P003,2024-05-29,1,7500,7500
T37931,C001,P002,2023-10-28,1,2000,2000
T28301,C001,P002,2024-09-21,1,2000,2000
T14180,C001,P002,2023-02-16,1,2000,2000
T34171,C007,P006,2024-11-16,3,1200,3600
T38679,C010,P005,2023-12-23,1,30000,30000
T28926,C004,P003,2024-06-23,1,7500,7500
T12422,C002,P002,2024-08-27,3,2000,6000
T43133,C001,P002,2024-11-25,1,2000,2000
T50511,C003,P003,2023-10-30,1,7500,7500
T7378,C007,P006,2024-10-16,1,1200,1200
T19625,C001,P002,2024-04-01,2,2000,4000
T20867,C001,P002,2024-01-07,1,2000,2000
T15744,C003,P003,2023-08-31,1,7500,7500
T49058,C008,P007,2024-04-21,10,150,1500
T37307,C002,P002,2023-07-01,2,2000,4000
T7310,C002,P002,2023-03-14,3,2000,6000
T10219,C009,P004,2024-04-12,3,500,1500
T39285,C004,P003,2023-09-11,1,7500,7500
T36362,C002,P002,2023-11-29,1,2000,2000
T53647,C007,P006,2024-03-15,2,1200,2400
T47347,C007,P006,2024-10-05,2,1200,2400
T32213,C002,P002,2023-07-09,2,2000,4000
T44002,C001,P001,2024-01-29,1,55000,55000
T49400,C008,P007,2023-10-25,10,150,1500
T40422,C003,P003,2023-04-26,2,7500,15000
T15266,C002,P002,2023-04-24,2,2000,4000
T16867,C001,P001,2023-02-28,2,55000,110000
T22411,C001,P001,2024-10-27,1,55000,55000
T54833,C001,P002,2023-10-20,2,2000,4000
T22665,C003,P003,2023-06-16,2,7500,15000
T2502,C004,P003,2023-10-25,1,7500,7500
T28445,C001,P002,2023-03-16,1,2000,2000
T27183,C003,P003,2024-04-22,1,7500,7500
T30777,C010,P005,2024-02-23,1,30000,30000
T53032,C009,P004,2024-05-10,2,500,1000
T31640,C001,P002,2024-06-01,2,2000,4000
T1678,C009,P004,2024-06-14,3,500,1500
T17378,C008,P007,2024-07-07,10,150,1500
T6851,C002,P002,2023-08-15,3,2000,6000
T8194,C009,P004,2023-02-17,4,500,2000
T17301,C003,P003,2024-03-20,1,7500,7500
T43863,C010,P005,2023-05-17,2,30000,60000
T30841,C007,P006,2023-04-14,1,1200,1200
T3939,C010,P005,2024-07-10,1,30000,30000
T46158,C010,P005,2024-07-21,1,30000,30000
T35618,C001,P002,2023-10-10,1,2000,2000
T23906,C002,P002,2024-07-09,3,2000,6000
T2070,C004,P003,2023-09-17,1,7500,7500
T18929,C002,P002,2023-05-25,1,2000,2000
T7784,C008,P007,2023-05-07,11,150,1650
T15444,C004,P003,2024-10-03,2,7500,15000
T11672,C008,P007,2023-11-04,10,150,1500
T20156,C001,P002,2023-07-25,2,2000,4000
T37160,C008,P007,2024-09-26,10,150,1500
T49116,C003,P003,2024-08-31,2,7500,15000
T43907,C001,P002,2024-06-11,1,2000,2000
T28912,C009,P004,2024-03-09,2,500,1000
T20790,C004,P003,2024-05-10,1,7500,7500
T22120,C007,P006,2024-09-14,1,1200,1200
T42168,C003,P003,2024-09-26,1,7500,7500
T22782,C003,P003,2024-06-20,2,7500,15000
T29258,C008,P007,2023-10-22,11,150,1650
T29362,C009,P004,2024-10-26,4,500,2000
T38661,C010,P005,2023-12-12,1,30000,30000
T9720,C004,P003,2023-12-20,2,7500,15000
T18106,C007,P006,2023-08-17,1,1200,1200
T22560,C010,P005,2024-12-05,1,30000,30000
T53228,C002,P002,2023-10-23,1,2000,2000
T42266,C002,P002,2024-12-08,1,2000,2000
T20159,C008,P007,2023-09-08,10,150,1500
T48307,C009,P004,2023-10-04,2,500,1000
T39885,C010,P005,2023-06-29,1,30000,30000
T13716,C004,P003,2024-06-16,1,7500,7500
T40335,C010,P005,2023-02-18,1,30000,30000
T25099,C007,P006,2023-05-25,3,1200,3600
T6670,C001,P001,2023-09-17,1,55000,55000
T25518,C003,P003,2024-03-18,2,7500,15000
T9949,C009,P004,2024-12-27,3,500,1500
T22876,C007,P006,2024-01-02,1,1200,1200
T54018,C004,P003,2024-10-19,2,7500,15000
T32556,C003,P003,2024-11-03,1,7500,7500
T27128,C002,P002,2024-09-05,1,2000,2000
T50853,C003,P003,2024-07-26,2,7500,15000
T34342,C007,P006,2024-03-24,1,1200,1200
T25833,C003,P003,2023-03-22,2,7500,15000
T12182,C001,P002,2023-02-17,1,2000,2000
T38146,C009,P004,2023-08-21,2,500,1000
T26616,C003,P003,2024-07-21,1,7500,7500
T52110,C004,P003,2024-06-22,1,7500,7500
T16123,C009,P004,2023-06-11,2,500,1000
T17698,C009,P004,2024-06-26,3,500,1500
T31761,C004,P003,2024-12-23,1,7500,7500
T42662,C002,P002,2023-06-21,3,2000,6000
T28765,C001,P001,2024-04-21,2,55000,110000
T53654,C001,P002,2024-10-05,1,2000,2000
T9695,C002,P002,2023-07-23,1,2000,2000
T23738,C001,P002,2024-06-29,1,2000,2000
T11514,C003,P003,2023-09-04,1,7500,7500
T11748,C003,P003,2023-09-23,1,7500,7500
T18232,C007,P006,2024-07-28,3,1200,3600
T36016,C007,P006,2024-07-10,1,1200,1200
T16958,C002,P002,2024-08-17,3,2000,6000
T39384,C004,P003,2024-08-27,1,7500,7500
T32692,C009,P004,2023-11-01,4,500,2000
T53599,C009,P004,2023-03-23,2,500,1000
T23486,C001,P002,2024-07-23,2,2000,4000
T48164,C001,P002,2024-03-26,1,2000,2000
T25502,C001,P002,2023-04-05,2,2000,4000
T29513,C002,P002,2024-08-12,2,2000,4000
T31828,C009,P004,2023-02-08,3,500,1500
T28307,C002,P002,2023-06-24,2,2000,4000
T22939,C007,P006,2023-01-05,2,1200,2400
T39867,C010,P005,2024-06-26,2,30000,60000
T15390,C004,P003,2024-05-01,2,7500,15000
T34765,C007,P006,2024-08-06,3,1200,3600
T13926,C003,P003,2024-04-15,1,7500,7500
T26752,C009,P004,2024-01-12,4,500,2000
T45354,C003,P003,2024-01-16,1,7500,7500
T30416,C001,P002,2024-11-05,2,2000,4000
T41162,C001,P002,2023-01-05,2,2000,4000
T21756,C003,P003,2024-07-24,1,7500,7500
T20881,C001,P001,2023-02-09,2,55000,110000
T18794,C002,P002,2024-01-02,3,2000,6000
T9032,C001,P002,2023-03-29,1,2000,2000
T2407,C009,P004,2024-10-03,4,500,2000
T29690,C008,P007,2023-05-18,11,150,1650
T52767,C004,P003,2024-12-13,2,7500,15000
T15021,C004,P003,2023-03-07,1,7500,7500
T15254,C008,P007,2024-08-31,9,150,1350
T19196,C008,P007,2023-04-05,10,150,1500
T32351,C001,P002,2023-01-06,1,2000,2000
T45548,C008,P007,2024-02-11,11,150,1650
T49297,C009,P004,2024-02-20,3,500,1500
T34461,C004,P003,2024-12-19,2,7500,15000
T11725,C007,P006,2023-02-18,1,1200,1200
T22395,C003,P003,2023-12-12,1,7500,7500
T4443,C010,P005,2024-10-15,2,30000,60000
T10174,C009,P004,2024-06-23,4,500,2000
T51360,C010,P005,2023-09-05,1,30000,30000
T5175,C004,P003,2024-09-09,1,7500,7500
T14844,C003,P003,2023-12-20,2,7500,15000
T44226,C004,P003,2023-10-04,1,7500,7500
T50717,C002,P002,2023-09-09,3,2000,6000
T14382,C004,P003,2023-08-27,1,7500,7500
T27424,C001,P001,2023-06-11,2,55000,110000
T17645,C001,P002,2023-11-25,1,2000,2000
T12529,C001,P001,2024-04-04,1,55000,55000
T16979,C001,P002,2023-04-20,2,2000,4000
T39265,C007,P006,2024-05-11,3,1200,3600
T37643,C001,P002,2023-01-03,1,2000,2000
T21400,C007,P006,2024-11-20,1,1200,1200
T4626,C004,P003,2024-01-05,2,7500,15000
T40132,C001,P001,2024-10-10,2,55000,110000
T40520,C002,P002,2023-08-12,3,2000,6000
T38879,C008,P007,2023-01-28,10,150,1500
T15157,C001,P001,2023-01-30,1,55000,55000
T37323,C004,P003,2023-08-06,1,7500,7500
T11386,C001,P001,2024-07-02,1,55000,55000
T31270,C009,P004,2024-04-01,2,500,1000
T51261,C010,P005,2023-05-21,1,30000,30000
T20751,C010,P005,2024-02-19,1,30000,30000
T4516,C007,P006,2023-01-23,1,1200,1200
T44827,C007,P006,2023-09-15,2,1200,2400
T36294,C010,P005,2023-06-17,2,30000,60000
T16032,C003,P003,2024-07-21,1,7500,7500
T47522,C002,P002,2024-03-15,2,2000,4000
T46124,C008,P007,2024-08-26,10,150,1500
T2168,C008,P007,2024-02-20,9,150,1350
T21528,C004,P003,2023-02-11,1,7500,7500
T41660,C008,P007,2024-01-07,11,150,1650
T25660,C001,P001,2023-06-13,2,55000,110000
T4149,C004,P003,2023-02-25,1,7500,7500
T45774,C004,P003,2023-11-14,2,7500,15000
T18264,C003,P003,2024-04-12,2,7500,15000
T24956,C008,P007,2024-02-18,11,150,1650
T20122,C007,P006,2023-10-13,2,1200,2400
T14439,C003,P003,2024-06-10,1,7500,7500
T35235,C004,P003,2024-12-28,1,7500,7500
T9154,C001,P001,2023-03-16,1,55000,55000
T50961,C003,P003,2024-01-11,1,7500,7500
T14833,C001,P001,2023-10-22,1,55000,55000
T45921,C003,P003,2023-11-28,2,7500,15000
T29902,C009,P004,2024-01-27,4,500,2000
T54322,C007,P006,2023-05-24,3,1200,3600
T30992,C001,P002,2023-06-11,1,2000,2000
T5137,C007,P006,2024-07-10,3,1200,3600
T20423,C002,P002,2024-03-02,1,2000,2000
T50195,C002,P002,2024-11-12,3,2000,6000
T5150,C002,P002,2024-01-26,3,2000,6000
T40236,C010,P005,2023-11-04,1,30000,30000
T15017,C001,P002,2023-05-26,1,2000,2000
T7571,C002,P002,2024-12-01,3,2000,6000
T29408,C001,P002,2023-12-26,1,2000,2000
T16366,C009,P004,2024-06-04,4,500,2000
T24851,C002,P002,2024-07-01,3,2000,6000
T51029,C008,P007,2024-07-04,9,150,1350
T41978,C002,P002,2023-05-15,1,2000,2000
T16155,C004,P003,2024-08-06,1,7500,7500
T14779,C001,P001,2024-07-30,2,55000,110000
T34635,C003,P003,2023-06-06,2,7500,15000
T28043,C008,P007,2023-04-27,9,150,1350
T16761,C003,P003,2023-03-06,1,7500,7500
T50963,C001,P002,2023-02-03,1,2000,2000
T1402,C007,P006,2023-04-30,3,1200,3600
T38196,C004,P003,2023-11-25,2,7500,15000
T53097,C010,P005,2023-04-21,1,30000,30000
T4057,C007,P006,2024-10-26,2,1200,2400
T52673,C001,P002,2024-11-11,1,2000,2000
